Customer.ID,Customer.Name,Segment,Sales,Profit,Orders,Quantity,Profit_Margin
AS-102403,Alan Shonely,Consumer,2358,304.59016,8,62,0.12917309584393555
AS-102404,Alan Shonely,Consumer,586,33.715799999999994,7,39,0.057535494880546066
AS-102851,Alejandro Savely,Corporate,6388,835.566,9,62,0.13080244207889793
AS-102852,Alejandro Savely,Corporate,4997,321.9435,7,51,0.06442735641384831
AS-102853,Alejandro Savely,Corporate,1584,282.72696,8,60,0.17848924242424244
AS-102854,Alejandro Savely,Corporate,3215,354.6276,6,39,0.11030407465007776
AS-106301,Ann Steele,Home Office,7447,2496.0405,6,60,0.33517396266953137
AS-106302,Ann Steele,Home Office,1455,539.571,5,20,0.37083917525773197
AS-106303,Ann Steele,Home Office,80,22.26,1,3,0.27825
AS-106304,Ann Steele,Home Office,835,136.49190000000002,7,34,0.1634633532934132
AS-1351,Adrian Shami,Home Office,187,26.1,1,6,0.139572192513369
AS-1352,Adrian Shami,Home Office,3792,788.1,4,19,0.20783227848101266
AS-2251,Alan Schoenberger,Corporate,254,-244.305,3,13,-0.9618307086614174
AS-2252,Alan Schoenberger,Corporate,28,4.14,1,1,0.14785714285714285
AS-2253,Alan Schoenberger,Corporate,189,25.14,3,4,0.13301587301587303
AS-2401,Alan Shonely,Consumer,5,1.44,1,1,0.288
AS-2402,Alan Shonely,Consumer,1681,543.63,4,10,0.32339678762641283
AS-2851,Alejandro Savely,Corporate,2059,515.592,7,35,0.250408936376882
AS-2852,Alejandro Savely,Corporate,2881,223.10999999999999,6,26,0.07744186046511628
AS-451,Aaron Smayling,Corporate,1234,98.73,2,13,0.08000810372771475
AS-452,Aaron Smayling,Corporate,379,-390.486,1,8,-1.030306068601583
AS-6301,Ann Steele,Home Office,1908,-1014.669,8,39,-0.5317971698113207
AS-6302,Ann Steele,Home Office,93,-88.641,3,8,-0.9531290322580646
AS-901,Adam Shillingsburg,Consumer,436,76.314,4,10,0.1750321100917431
AT-104351,Alyssa Tate,Home Office,2779,502.0815,6,40,0.18066984526808205
AT-104352,Alyssa Tate,Home Office,6342,1570.788,4,18,0.2476802270577105
AT-104353,Alyssa Tate,Home Office,3364,843.152,8,55,0.25063971462544593
AT-104354,Alyssa Tate,Home Office,1172,100.87680000000002,6,28,0.08607235494880547
AT-107351,Annie Thurman,Consumer,2586,778.5339,4,23,0.30105719257540603
AT-107352,Annie Thurman,Consumer,4359,736.383,8,47,0.16893392980041294
AT-107353,Annie Thurman,Consumer,2206,27.683999999999948,7,39,0.012549410698096078
AT-107354,Annie Thurman,Consumer,3831,974.107,10,60,0.2542696423910206
AT-4351,Alyssa Tate,Home Office,540,102.9,4,13,0.19055555555555556
AT-4352,Alyssa Tate,Home Office,748,-324.267,8,31,-0.4335120320855615
AT-7351,Annie Thurman,Consumer,10,4.38,1,2,0.438
AT-7352,Annie Thurman,Consumer,393,138.69,4,15,0.3529007633587786
AW-108401,Anthony Witt,Consumer,4229,1139.3519999999999,7,55,0.26941404587372897
AW-108402,Anthony Witt,Consumer,4839,-395.8859999999999,5,65,-0.0818115313081215
AW-108403,Anthony Witt,Consumer,3480,635.59352,9,67,0.18264181609195404
AW-108404,Anthony Witt,Consumer,649,65.7725,4,24,0.10134437596302003
AW-109301,Arthur Wiediger,Home Office,1601,617.919,5,32,0.3859581511555278
AW-109302,Arthur Wiediger,Home Office,4066,1424.454,5,37,0.35033300541072304
AW-109303,Arthur Wiediger,Home Office,1713,648.05756,5,17,0.37831731465265617
AW-109304,Arthur Wiediger,Home Office,2853,-104.5486,7,68,-0.03664514546091833
AW-8401,Anthony Witt,Consumer,1946,-228.42000000000002,7,33,-0.11737923946557041
AW-9301,Arthur Wiediger,Home Office,413,99.255,4,15,0.2403268765133172
AW-9302,Arthur Wiediger,Home Office,370,-4.17,2,6,-0.01127027027027027
AY-105551,Andy Yotov,Corporate,802,304.41,5,19,0.3795635910224439
AY-105552,Andy Yotov,Corporate,3023,1041.768,3,37,0.344613959642739
AY-105553,Andy Yotov,Corporate,1125,400.98844,4,27,0.3564341688888889
AY-105554,Andy Yotov,Corporate,496,103.3499,4,34,0.20836673387096774
AY-5551,Andy Yotov,Corporate,660,1.8719999999999999,5,10,0.002836363636363636
AY-5552,Andy Yotov,Corporate,2436,438.588,6,36,0.18004433497536948
AZ-107501,Annie Zypern,Consumer,742,-80.74799999999999,4,20,-0.10882479784366575
AZ-107502,Annie Zypern,Consumer,1287,128.313,4,22,0.09969930069930069
AZ-107503,Annie Zypern,Consumer,5989,1404.048,4,79,0.23443780263817
AZ-107504,Annie Zypern,Consumer,1624,154.9503,6,40,0.09541274630541872
AZ-7501,Annie Zypern,Consumer,1461,-190.70100000000002,5,23,-0.13052772073921973
AZ-7502,Annie Zypern,Consumer,96,31.68,1,2,0.33
AZ-7503,Annie Zypern,Consumer,672,-523.182,4,29,-0.7785446428571429
BB-109901,Barry Blumstein,Corporate,4719,-400.3893,11,78,-0.08484621741894469
BB-109902,Barry Blumstein,Corporate,1808,314.856,5,33,0.17414601769911503
BB-109903,Barry Blumstein,Corporate,1790,251.01600000000002,9,62,0.14023240223463687
BB-109904,Barry Blumstein,Corporate,744,11.583900000000007,5,26,0.015569758064516138
BB-115451,Brenda Bowman,Corporate,1286,195.87,4,25,0.1523094867807154
BB-115452,Brenda Bowman,Corporate,6600,427.992,7,87,0.06484727272727273
BB-115453,Brenda Bowman,Corporate,1146,47.72188,6,36,0.04164212914485166
BB-115454,Brenda Bowman,Corporate,6767,1015.0749999999999,9,83,0.15000369439929068
BB-15451,Brenda Bowman,Corporate,131,48.18,3,5,0.36778625954198474
BB-15452,Brenda Bowman,Corporate,77,4.008,2,2,0.05205194805194805
BB-9901,Barry Blumstein,Corporate,507,74.13,3,4,0.14621301775147927
BB-9902,Barry Blumstein,Corporate,315,48.228,4,8,0.1531047619047619
BC-111251,Becky Castell,Home Office,2829,1124.4840000000002,2,15,0.3974846235418876
BC-111252,Becky Castell,Home Office,6941,1567.041,12,145,0.22576588387840368
BC-111253,Becky Castell,Home Office,2086,-187.444,5,59,-0.0898581016299137
BC-111254,Becky Castell,Home Office,2934,251.5974,9,60,0.0857523517382413
BC-11251,Becky Castell,Home Office,85,25.53,3,5,0.3003529411764706
BC-11252,Becky Castell,Home Office,311,-295.248,3,16,-0.9493504823151125
BD-113201,Bill Donatelli,Consumer,2828,-231.57899999999995,5,26,-0.08188790664780762
BD-113202,Bill Donatelli,Consumer,3189,249.111,8,55,0.07811571025399812
BD-113203,Bill Donatelli,Consumer,1652,297.584,7,38,0.18013559322033898
BD-113204,Bill Donatelli,Consumer,5721,1094.5037,12,75,0.1913133543086873
BD-115001,Bradley Drucker,Consumer,3761,815.829,6,36,0.21691810688646634
BD-115002,Bradley Drucker,Consumer,2534,-56.38050000000001,8,30,-0.022249605367008686
BD-115003,Bradley Drucker,Consumer,2385,510.788,7,62,0.21416687631027254
BD-115004,Bradley Drucker,Consumer,4410,1142.1225,6,49,0.258984693877551
BD-115601,Brendan Dodson,Home Office,1066,1.1121000000000087,4,21,0.0010432457786116404
BD-115602,Brendan Dodson,Home Office,5213,1175.22,7,47,0.22544024553999617
BD-115603,Brendan Dodson,Home Office,2756,616.81764,6,39,0.22380901306240927
BD-115604,Brendan Dodson,Home Office,321,116.714,2,11,0.363595015576324
BD-116051,Brian Dahlen,Consumer,3719,-49.856700000000004,6,36,-0.013405942457649906
BD-116052,Brian Dahlen,Consumer,1268,378.546,3,25,0.2985378548895899
BD-116053,Brian Dahlen,Consumer,926,237.64184,3,15,0.25663265658747303
BD-116054,Brian Dahlen,Consumer,3288,634.8463,7,74,0.19307977493917275
BD-116201,Brian DeCherney,Consumer,3514,-419.3415,9,79,-0.11933451906659077
BD-116202,Brian DeCherney,Consumer,2490,581.304,7,34,0.233455421686747
BD-116203,Brian DeCherney,Consumer,306,79.78752,3,8,0.2607435294117647
BD-116204,Brian DeCherney,Consumer,1539,206.75689999999997,6,27,0.1343449642625081
BD-116351,Brian Derr,Consumer,4867,836.6883,7,49,0.17191047873433327
BD-116352,Brian Derr,Consumer,4687,-11.117999999999984,10,94,-0.0023720930232558105
BD-116353,Brian Derr,Consumer,1093,336.512,5,24,0.30787923147301005
BD-116354,Brian Derr,Consumer,583,141.53400000000002,3,19,0.24276843910806178
BD-117251,Bruce Degenhardt,Consumer,3901,539.6211,8,56,0.1383289156626506
BD-117252,Bruce Degenhardt,Consumer,1418,132.26850000000002,6,33,0.09327820874471088
BD-117253,Bruce Degenhardt,Consumer,4035,568.2674000000001,10,75,0.14083454770755888
BD-117254,Bruce Degenhardt,Consumer,1527,333.9791,6,29,0.2187158480681074
BD-117701,Bryan Davis,Consumer,3106,681.6201,5,58,0.2194527044430135
BD-117702,Bryan Davis,Consumer,3543,977.709,7,34,0.2759551227773073
BD-117703,Bryan Davis,Consumer,2859,597.2201600000001,8,68,0.2088912766701644
BD-117704,Bryan Davis,Consumer,658,141.265,6,21,0.2146884498480243
BD-13201,Bill Donatelli,Consumer,57,16.98,1,2,0.29789473684210527
BD-13202,Bill Donatelli,Consumer,1829,196.07999999999998,5,36,0.1072061235647895
BD-15001,Bradley Drucker,Consumer,52,-31.293,3,4,-0.6017884615384615
BD-15601,Brendan Dodson,Home Office,137,-83.28,2,10,-0.6078832116788321
BD-15602,Brendan Dodson,Home Office,1427,198.12,3,20,0.13883672039243167
BD-16051,Brian Dahlen,Consumer,208,47.16,3,7,0.2267307692307692
BD-16052,Brian Dahlen,Consumer,481,177.32999999999998,2,3,0.36866943866943863
BD-16201,Brian DeCherney,Consumer,429,-172.143,4,8,-0.40126573426573425
BD-16202,Brian DeCherney,Consumer,2494,708.06,7,51,0.2839053728949478
BD-16351,Brian Derr,Consumer,592,94.011,4,19,0.15880236486486485
BD-16352,Brian Derr,Consumer,5095,1394.6820000000002,5,37,0.273735426889107
BD-17251,Bruce Degenhardt,Consumer,2849,762.528,4,9,0.26764759564759566
BD-17252,Bruce Degenhardt,Consumer,2229,138.49200000000002,9,54,0.062131897711978475
BD-17701,Bryan Davis,Consumer,1630,326.19,3,25,0.2001165644171779
BD-17702,Bryan Davis,Consumer,1775,-1195.734,2,22,-0.6736529577464788
BE-113351,Bill Eplett,Home Office,10731,3112.923,9,155,0.2900869443667878
BE-113352,Bill Eplett,Home Office,5882,1488.333,12,89,0.25303179190751446
BE-113353,Bill Eplett,Home Office,6342,1701.6664,11,119,0.2683169977924945
BE-113354,Bill Eplett,Home Office,4205,1487.7739,5,35,0.353810677764566
BE-114101,Bobby Elias,Consumer,5536,594.3281999999999,10,70,0.1073569725433526
BE-114102,Bobby Elias,Consumer,7623,1821.6870000000001,7,63,0.23897245179063362
BE-114103,Bobby Elias,Consumer,1131,226.16676,8,51,0.19997061007957562
BE-114104,Bobby Elias,Consumer,2262,755.9151,5,19,0.3341799734748011
BE-114551,Brad Eason,Home Office,11483,-149.45969999999994,9,97,-0.013015736305843415
BE-114552,Brad Eason,Home Office,2971,335.961,7,50,0.11308010770784248
BE-114553,Brad Eason,Home Office,1464,192.212,5,42,0.13129234972677595
BE-114554,Brad Eason,Home Office,1728,139.20080000000002,6,40,0.08055601851851853
BE-13351,Bill Eplett,Home Office,705,-246.111,2,9,-0.34909361702127656
BE-13352,Bill Eplett,Home Office,615,-134.58,3,4,-0.21882926829268295
BE-14101,Bobby Elias,Consumer,1718,342.759,3,12,0.1995104772991851
BE-14102,Bobby Elias,Consumer,141,48.3,4,10,0.3425531914893617
BE-14551,Brad Eason,Home Office,937,350.31,1,6,0.37386339381003203
BE-14552,Brad Eason,Home Office,403,109.8,1,8,0.27245657568238213
BF-10051,Barry Franz,Home Office,699,250.01999999999998,1,11,0.35768240343347635
BF-10052,Barry Franz,Home Office,33,-73.587,1,3,-2.229909090909091
BF-10201,Barry Französisch,Corporate,2217,321.81,5,14,0.14515561569688767
BF-10202,Barry Französisch,Corporate,789,-514.944,2,14,-0.6526539923954372
BF-10801,Bart Folk,Consumer,1568,5.610000000000021,3,19,0.003577806122448993
BF-10802,Bart Folk,Consumer,2183,924.09,1,12,0.42331195602382043
BF-10803,Bart Folk,Consumer,58,-32.76,2,4,-0.5648275862068965
BF-109751,Barbara Fisher,Corporate,3856,485.99670000000003,9,67,0.12603648858921163
BF-109752,Barbara Fisher,Corporate,2455,369.9225,2,12,0.15068126272912424
BF-109753,Barbara Fisher,Corporate,1196,133.65200000000002,4,21,0.11174916387959867
BF-109754,Barbara Fisher,Corporate,600,227.4384,7,38,0.379064
BF-110051,Barry Franz,Home Office,14563,2272.4889000000003,9,88,0.15604538213280233
BF-110052,Barry Franz,Home Office,3911,-430.38000000000005,7,39,-0.11004346714395297
BF-110053,Barry Franz,Home Office,3540,-611.49024,5,61,-0.17273735593220338
BF-110054,Barry Franz,Home Office,1336,-291.3811,4,26,-0.218099625748503
BF-110201,Barry Französisch,Corporate,1704,416.4888,3,11,0.24441830985915494
BF-110202,Barry Französisch,Corporate,3939,576.8805,8,47,0.14645354150799694
BF-110203,Barry Französisch,Corporate,1668,-162.13399999999996,5,27,-0.09720263788968822
BF-110204,Barry Französisch,Corporate,2889,302.02,8,78,0.10454136379370024
BF-110801,Bart Folk,Consumer,5973,922.9947,9,94,0.15452782521346056
BF-110802,Bart Folk,Consumer,2303,-47.900999999999996,4,30,-0.020799392097264436
BF-110803,Bart Folk,Consumer,1583,201.548,5,20,0.12732027795325332
BF-110804,Bart Folk,Consumer,274,110.9272,3,29,0.40484379562043793
BF-111701,Ben Ferrer,Home Office,7092,986.7042,4,61,0.1391291878172589
BF-111702,Ben Ferrer,Home Office,6134,965.361,8,83,0.15737870883599608
BF-111703,Ben Ferrer,Home Office,3179,368.94324,8,60,0.11605638251022334
BF-111704,Ben Ferrer,Home Office,5909,1538.2127,11,102,0.2603169233372821
BF-112151,Benjamin Farhat,Home Office,4587,1122.5403,10,78,0.24472210595160232
BF-112152,Benjamin Farhat,Home Office,2734,-1831.0349999999999,7,33,-0.6697275054864666
BF-112153,Benjamin Farhat,Home Office,4064,1064.1912,6,55,0.2618580708661417
BF-112154,Benjamin Farhat,Home Office,1586,523.2133,4,48,0.32989489281210593
BF-112751,Beth Fritzler,Corporate,407,80.91,1,3,0.1987960687960688
BF-112752,Beth Fritzler,Corporate,4357,211.72199999999998,10,61,0.04859352765664447
BF-112753,Beth Fritzler,Corporate,4024,246.56664000000006,9,90,0.06127401590457258
BF-112754,Beth Fritzler,Corporate,791,25.870199999999997,3,11,0.03270568900126422
BF-11701,Ben Ferrer,Home Office,268,20.4,2,4,0.07611940298507462
BF-11702,Ben Ferrer,Home Office,637,255.48,4,6,0.40106750392464674
BF-12151,Benjamin Farhat,Home Office,399,-237.591,5,14,-0.5954661654135338
BF-12751,Beth Fritzler,Corporate,24,0.96,1,2,0.04
BF-12752,Beth Fritzler,Corporate,985,95.424,6,29,0.0968771573604061
BF-9751,Barbara Fisher,Corporate,1009,345.252,5,29,0.34217244796828544
BF-9752,Barbara Fisher,Corporate,722,271.47,3,26,0.37599722991689755
BG-10351,Barry Gonzalez,Consumer,124,-219.804,1,2,-1.7726129032258064
BG-110351,Barry Gonzalez,Consumer,6713,1175.6094,9,82,0.1751242961418144
BG-110352,Barry Gonzalez,Consumer,7445,747.3599999999999,6,49,0.10038415043653458
BG-110353,Barry Gonzalez,Consumer,2942,538.44,10,82,0.18301835486063903
BG-110354,Barry Gonzalez,Consumer,2799,-711.4274,8,35,-0.2541719899964273
BG-116951,Brooke Gillingham,Corporate,3436,295.5255,6,48,0.08600858556461002
BG-116952,Brooke Gillingham,Corporate,662,-351.33000000000004,1,7,-0.5307099697885197
BG-116953,Brooke Gillingham,Corporate,4753,517.2028799999999,6,51,0.10881609088996422
BG-116954,Brooke Gillingham,Corporate,1873,107.57149999999999,6,24,0.057432728243459685
BG-117401,Bruce Geld,Consumer,4900,-245.89799999999997,6,25,-0.050183265306122445
BG-117402,Bruce Geld,Consumer,3270,849.3824999999999,7,60,0.25975
BG-117403,Bruce Geld,Consumer,5513,1362.092,5,64,0.24706910937783422
BG-117404,Bruce Geld,Consumer,1006,119.34790000000001,6,22,0.11863608349900598
BG-16951,Brooke Gillingham,Corporate,413,-174.29999999999998,4,18,-0.4220338983050847
BG-16952,Brooke Gillingham,Corporate,76,22.65,1,5,0.29802631578947364
BG-17401,Bruce Geld,Consumer,145,17.85,2,6,0.12310344827586207
BG-17402,Bruce Geld,Consumer,547,-676.146,2,21,-1.2360987202925044
BH-117101,Brosina Hoffman,Consumer,2412,594.7452,4,38,0.24657761194029848
BH-117102,Brosina Hoffman,Consumer,7089,1928.6760000000002,6,47,0.2720660177740161
BH-117103,Brosina Hoffman,Consumer,7779,-82.2672,13,116,-0.010575549556498264
BH-117104,Brosina Hoffman,Consumer,6256,802.7898,8,97,0.1283231777493606
BH-17101,Brosina Hoffman,Consumer,1333,613.2,3,28,0.4600150037509378
BH-17102,Brosina Hoffman,Consumer,3251,1019.7959999999999,7,29,0.31368686557982156
BK-112601,Berenike Kampe,Consumer,6899,1664.7576,7,38,0.2413041890129004
BK-112602,Berenike Kampe,Consumer,3859,341.262,8,66,0.08843275459963722
BK-112603,Berenike Kampe,Consumer,1877,447.19975999999997,6,46,0.23825240277037824
BK-112604,Berenike Kampe,Consumer,659,-63.76440000000001,6,58,-0.09675933232169956
BK-12601,Berenike Kampe,Consumer,214,100.11,1,5,0.467803738317757
BK-12602,Berenike Kampe,Consumer,78,-41.885999999999996,5,8,-0.5369999999999999
BM-111401,Becky Martin,Consumer,6930,140.21880000000002,7,78,0.020233593073593077
BM-111402,Becky Martin,Consumer,1344,56.52449999999999,6,23,0.042056919642857134
BM-111403,Becky Martin,Consumer,5250,322.5794,12,106,0.061443695238095244
BM-111404,Becky Martin,Consumer,11791,-1659.9581,4,64,-0.14078179119667544
BM-11401,Becky Martin,Consumer,86,-50.513999999999996,2,3,-0.5873720930232558
BM-11402,Becky Martin,Consumer,1772,94.224,4,19,0.053173814898419866
BM-115751,Brendan Murry,Corporate,6011,-667.824,9,63,-0.11110031608717351
BM-115752,Brendan Murry,Corporate,625,90.756,4,16,0.1452096
BM-115753,Brendan Murry,Corporate,2908,291.94908,6,31,0.10039514442916093
BM-115754,Brendan Murry,Corporate,809,95.58160000000001,6,22,0.11814783683559951
BM-116501,Brian Moss,Corporate,835,94.515,3,8,0.11319161676646707
BM-116502,Brian Moss,Corporate,3296,637.8870000000001,7,67,0.19353367718446604
BM-116503,Brian Moss,Corporate,3497,995.4890800000001,3,45,0.2846694538175579
BM-116504,Brian Moss,Corporate,7293,2199.2781,11,95,0.30156013986013985
BM-117851,Bryan Mills,Consumer,10399,932.0588999999999,14,115,0.08962966631406864
BM-117852,Bryan Mills,Consumer,4330,703.4100000000001,7,40,0.16245034642032335
BM-117853,Bryan Mills,Consumer,2377,263.472,5,34,0.11084223811527134
BM-117854,Bryan Mills,Consumer,1338,137.7439,10,44,0.10294760837070253
BM-15751,Brendan Murry,Corporate,1368,510.65999999999997,5,15,0.3732894736842105
BM-15752,Brendan Murry,Corporate,334,-38.988,4,10,-0.1167305389221557
BM-16501,Brian Moss,Corporate,341,79.212,2,7,0.23229325513196483
BM-16502,Brian Moss,Corporate,17,6.51,1,1,0.38294117647058823
BM-16503,Brian Moss,Corporate,2180,372.954,5,25,0.17107981651376147
BM-17851,Bryan Mills,Consumer,2096,437.502,7,42,0.20873187022900763
BM-17852,Bryan Mills,Consumer,149,38.43,2,3,0.25791946308724834
BN-114701,Brad Norvell,Corporate,13672,1268.1828,10,76,0.09275766530134583
BN-114702,Brad Norvell,Corporate,3729,-599.0039999999999,6,34,-0.16063395012067577
BN-114703,Brad Norvell,Corporate,5710,842.2490799999999,9,87,0.14750421716287215
BN-114704,Brad Norvell,Corporate,266,36.6131,4,15,0.1376432330827068
BN-115151,Bradley Nguyen,Consumer,1364,220.1121,4,29,0.16137250733137828
BN-115152,Bradley Nguyen,Consumer,2433,631.0515,5,43,0.2593717632552405
BN-115153,Bradley Nguyen,Consumer,5014,826.82792,9,56,0.16490385321100917
BN-115154,Bradley Nguyen,Consumer,1460,340.7054,5,79,0.23335986301369863
BN-14701,Brad Norvell,Corporate,1325,387.3,3,17,0.29230188679245284
BN-14702,Brad Norvell,Corporate,1498,188.712,4,14,0.12597596795727636
BN-15151,Bradley Nguyen,Consumer,773,207.42000000000002,4,14,0.26833117723156535
BN-15152,Bradley Nguyen,Consumer,1834,317.952,4,23,0.17336532170119956
BO-113501,Bill Overfelt,Corporate,3754,249.93269999999998,8,70,0.06657770378263185
BO-113502,Bill Overfelt,Corporate,815,8.898000000000003,4,16,0.01091779141104295
BO-113503,Bill Overfelt,Corporate,225,17.586,3,4,0.07816
BO-113504,Bill Overfelt,Corporate,2682,278.777,5,43,0.10394369873228933
BO-114251,Bobby Odegard,Consumer,1939,233.211,7,40,0.12027385250128933
BO-114252,Bobby Odegard,Consumer,6314,571.347,8,85,0.09048891352549888
BO-114253,Bobby Odegard,Consumer,3974,1040.8875199999998,4,33,0.26192438852541516
BO-114254,Bobby Odegard,Consumer,131,59.4522,2,7,0.45383358778625954
BO-13501,Bill Overfelt,Corporate,477,-15.935999999999993,3,17,-0.033408805031446526
BO-13502,Bill Overfelt,Corporate,140,-124.038,3,8,-0.8859857142857143
BO-14251,Bobby Odegard,Consumer,1560,452.73,4,21,0.29021153846153847
BO-14252,Bobby Odegard,Consumer,1111,199.197,4,27,0.1792952295229523
BP-10501,Barry Pond,Corporate,2953,969.384,4,27,0.3282709109380291
BP-10502,Barry Pond,Corporate,2031,276.49800000000005,5,28,0.13613884785819796
BP-10951,Bart Pistole,Corporate,414,3.7559999999999967,3,10,0.009072463768115935
